,date,open,close,high,low,volume
74,2018-02-25,206.69,217.78,223.17,198.94,314689.26189
75,2018-02-26,218.16,218.5,232.3,214.43,408480.12476
76,2018-02-27,218.25,214.6,224.36,211.8,248945.78729
77,2018-02-28,214.94,201.86,223.71,201.5,185588.08799
78,2018-03-01,201.86,209.17,215.0,200.2,121521.21293
79,2018-03-02,209.14,212.8,214.47,203.43,89853.18198
80,2018-03-03,212.8,210.04,218.39,208.0,120120.98049
81,2018-03-04,210.0,213.19,215.34,204.5,67079.9353
82,2018-03-05,213.19,210.14,217.0,208.17,71680.40092
83,2018-03-06,210.03,196.24,210.49,191.31,130006.53725
84,2018-03-07,196.2,185.25,199.28,173.08,229372.21016
85,2018-03-08,185.33,175.24,187.5,173.69,160132.53652
86,2018-03-09,175.06,185.79,190.0,157.68,308773.92425
87,2018-03-10,185.88,176.74,194.99,174.48,187043.85418
88,2018-03-11,176.85,188.16,194.0,169.85,197705.66569
89,2018-03-12,188.16,177.8,192.88,173.58,142835.10745
90,2018-03-13,177.8,175.01,182.9,170.51,115964.95615
91,2018-03-14,175.38,160.15,177.52,156.5,151320.17882
92,2018-03-15,160.0,164.0,167.7,149.55,207428.04449
93,2018-03-16,164.0,164.1,171.6,157.5,113818.45328
94,2018-03-17,164.12,151.75,165.96,150.2,105128.93202
95,2018-03-18,151.7,153.5,158.0,136.86,241693.69755
96,2018-03-19,153.59,161.2,163.88,150.66,171855.32008
97,2018-03-20,161.18,168.24,174.0,155.41,125783.56494
98,2018-03-21,168.5,168.54,175.88,165.22,110902.81246
99,2018-03-22,168.43,163.65,172.64,159.51,100604.62741
100,2018-03-23,163.65,168.66,169.5,156.13,80739.90111
101,2018-03-24,168.97,158.92,169.74,157.73,73773.75243
102,2018-03-25,158.81,160.01,162.89,156.75,46203.18669
103,2018-03-26,160.0,147.83,161.06,141.56,99508.29226
104,2018-03-27,147.71,135.0,149.34,134.4,103463.3891
105,2018-03-28,135.0,131.22,139.75,130.1,83839.85944
106,2018-03-29,131.31,114.7,132.6,112.51,187392.76989
107,2018-03-30,114.55,118.35,126.45,109.77,252079.1424
108,2018-03-31,118.1,116.05,124.28,115.26,128237.7884
109,2018-04-01,116.05,114.74,118.38,109.03,113209.88408
110,2018-04-02,114.97,119.05,121.71,113.54,91168.44423
111,2018-04-03,119.03,134.04,137.25,118.0,139283.4273
112,2018-04-04,133.82,118.07,134.77,115.2,168974.9795
113,2018-04-05,118.01,118.26,122.5,113.63,125611.59831
114,2018-04-06,118.41,112.79,120.15,111.31,83137.97172
115,2018-04-07,112.7,115.8,119.72,112.19,73178.28817
116,2018-04-08,115.8,117.55,118.49,115.34,42540.37579
117,2018-04-09,117.8,114.79,122.99,112.48,98639.79044
118,2018-04-10,114.62,114.25,115.26,111.25,54554.53212
119,2018-04-11,114.25,118.4,119.59,112.92,62636.41007
120,2018-04-12,118.4,129.67,130.9,112.92,232191.22828
121,2018-04-13,129.62,125.1,133.98,123.55,187842.6214
122,2018-04-14,125.28,126.4,129.71,124.0,77108.42942
123,2018-04-15,126.4,132.45,132.99,126.4,61105.32594
124,2018-04-16,132.45,128.96,133.49,124.88,86544.7505
125,2018-04-17,128.76,132.09,140.5,128.73,165601.88021
126,2018-04-18,132.1,140.36,141.43,131.5,100942.78845
127,2018-04-19,140.36,146.71,147.48,138.51,97431.94319
128,2018-04-20,146.5,155.71,156.49,142.62,139102.83366
129,2018-04-21,155.5,148.4,156.94,139.8,150940.43752
130,2018-04-22,148.38,146.38,153.14,144.26,84286.7952
131,2018-04-23,146.38,152.56,153.67,145.8,73891.75771
132,2018-04-24,152.57,164.78,166.29,152.44,172718.06809
133,2018-04-25,164.23,144.75,164.79,141.85,192757.19523
134,2018-04-26,144.74,153.19,154.84,142.0,98478.86456
135,2018-04-27,153.19,144.9,153.8,144.44,95174.33853
136,2018-04-28,145.66,152.1,153.74,144.49,80642.67696
137,2018-04-29,151.89,153.5,156.87,148.0,93443.5302
138,2018-04-30,153.51,148.37,154.9,147.0,92445.57179
139,2018-05-01,148.36,148.29,148.89,142.44,88367.51511
140,2018-05-02,148.28,151.58,153.76,146.21,76486.25106
141,2018-05-03,151.58,161.38,165.04,150.0,190732.67746
142,2018-05-04,161.17,169.44,172.1,157.1,175174.34128
143,2018-05-05,169.2,179.04,184.67,168.13,226947.81755
144,2018-05-06,178.86,172.32,184.98,164.8,198191.57381
145,2018-05-07,172.1,164.59,172.81,157.3,170523.83579
146,2018-05-08,164.52,158.89,168.66,155.05,113315.93625
147,2018-05-09,159.0,156.72,160.32,150.0,96837.57036
148,2018-05-10,156.75,148.16,160.9,147.22,87015.41914
149,2018-05-11,148.11,136.32,148.5,132.97,147425.60375
150,2018-05-12,136.32,141.57,144.47,130.32,91975.31387
151,2018-05-13,141.43,144.24,146.89,136.1,89476.86723
152,2018-05-14,144.19,147.42,152.95,134.19,171489.17098
153,2018-05-15,147.1,139.35,149.67,136.91,105112.90271
154,2018-05-16,139.34,138.92,140.86,133.5,70852.18798
155,2018-05-17,138.91,132.31,141.5,131.0,58209.5848
156,2018-05-18,132.07,135.95,137.49,128.0,66556.79304
157,2018-05-19,135.95,134.95,137.77,132.6,37830.56861
158,2018-05-20,134.89,139.64,141.0,132.5,47003.82267
159,2018-05-21,139.63,134.25,140.25,133.43,43516.2189
160,2018-05-22,134.25,127.89,136.25,127.31,41745.53907
161,2018-05-23,127.9,118.37,129.35,115.83,107080.51483
162,2018-05-24,118.29,122.58,124.85,114.7,79220.48706
163,2018-05-25,122.65,118.87,124.58,116.63,98242.40331
164,2018-05-26,118.78,118.45,122.46,117.18,121594.2696
165,2018-05-27,118.35,117.71,119.0,116.58,119072.15578
166,2018-05-28,117.72,110.82,118.97,110.0,75142.06687
167,2018-05-29,110.66,119.28,122.71,109.41,70835.89135
168,2018-05-30,119.52,117.18,122.73,114.69,47541.06432
169,2018-05-31,117.18,118.25,121.01,116.04,55831.28616
170,2018-06-01,118.25,120.19,120.4,116.62,51605.41534
171,2018-06-02,120.19,123.44,124.5,118.66,45059.33298
172,2018-06-03,123.44,125.33,127.98,122.23,52884.48398
173,2018-06-04,125.07,119.77,127.01,118.0,59686.2455
174,2018-06-05,119.77,122.18,122.6,115.77,48879.6275
175,2018-06-06,122.2,121.61,122.94,118.0,36817.66091
176,2018-06-07,121.63,121.54,123.84,119.4,39573.29608
177,2018-06-08,121.56,119.68,122.18,118.04,28982.19754
178,2018-06-09,119.9,117.4,120.93,116.7,17060.66336
179,2018-06-10,117.25,106.48,117.47,102.75,88683.19352
180,2018-06-11,106.5,107.2,108.42,102.7,56836.22735
181,2018-06-12,107.2,99.68,107.86,94.05,73444.59887
182,2018-06-13,99.68,93.37,100.45,86.71,168148.05693
183,2018-06-14,93.4,100.88,102.87,91.65,177889.85806
184,2018-06-15,100.89,95.5,100.98,94.49,155895.24619
185,2018-06-16,95.5,96.66,97.58,92.68,130013.99526
186,2018-06-17,96.65,94.95,98.2,94.51,119733.09263
187,2018-06-18,94.95,98.7,99.88,92.89,161804.46253
188,2018-06-19,98.79,98.67,120.0,96.91,130065.51125
189,2018-06-20,98.67,97.72,99.13,95.21,141985.64173
190,2018-06-21,97.72,96.72,99.3,96.0,137564.825
191,2018-06-22,96.74,84.8,96.87,80.02,232108.91398
192,2018-06-23,84.75,82.73,86.77,81.31,165849.75562
193,2018-06-24,82.76,80.37,83.63,73.22,250304.81918
194,2018-06-25,80.46,81.48,84.38,78.55,164736.37327
195,2018-06-26,81.48,75.54,81.99,75.0,118123.18034
196,2018-06-27,75.63,80.6,81.75,74.87,139175.33409
197,2018-06-28,80.71,74.05,81.43,73.89,179829.06566
198,2018-06-29,74.24,78.94,80.79,72.15,182184.86448
199,2018-06-30,78.94,81.33,84.59,78.84,170407.29923
200,2018-07-01,81.34,79.95,81.83,77.73,145195.40481
201,2018-07-02,79.96,85.36,87.06,78.11,171028.13169
202,2018-07-03,85.36,85.09,90.0,83.64,192538.98749
203,2018-07-04,84.87,85.28,89.01,83.98,119209.87857
204,2018-07-05,85.23,83.33,87.11,81.77,170561.63319
