,date,open,close,high,low,volume
263,2018-07-27,13.3435,13.9919,14.0845,13.0383,1868712.12
264,2018-07-28,13.9902,14.669,14.8886,13.72,2191526.04
265,2018-07-29,14.6415,13.9569,14.7512,13.666,1627537.9
266,2018-07-30,13.9353,13.1666,13.9724,13.0,1214311.9
267,2018-07-31,13.2057,13.8369,14.1,13.001,1908469.58
268,2018-08-01,13.8384,13.6666,14.1,13.1725,1436158.78
269,2018-08-02,13.6481,14.15,14.1999,13.364,1220345.44
270,2018-08-03,14.1302,14.1251,14.18,13.55,1716106.24
271,2018-08-04,14.1251,13.8663,14.47,13.55,1675328.62
272,2018-08-05,13.8663,13.64,13.9499,13.2224,1181522.98
273,2018-08-06,13.6407,13.6998,13.975,13.4688,1401653.22
274,2018-08-07,13.6988,13.1488,13.85,13.0735,1138776.83
275,2018-08-08,13.1486,12.1489,13.1688,11.95,1477830.56
276,2018-08-09,12.1489,12.7654,12.8769,12.0408,1392084.49
277,2018-08-10,12.7698,12.1472,12.8249,11.6912,1321748.93
278,2018-08-11,12.1387,11.6972,12.1666,11.3,951206.61
279,2018-08-12,11.69,11.7999,11.8735,11.3503,827641.8
280,2018-08-13,11.7999,10.2576,11.8899,10.11,1263311.0
281,2018-08-14,10.293,9.3999,10.3285,8.5318,1778627.02
282,2018-08-15,9.3999,9.5049,10.65,9.3328,2056703.08
283,2018-08-16,9.5048,9.7888,10.0,9.3549,1015018.47
284,2018-08-17,9.7779,10.88,10.88,9.7008,1343630.43
285,2018-08-18,10.8766,9.8807,10.98,9.4518,1129707.13
286,2018-08-19,9.8807,10.1388,10.2999,9.6501,900659.79
287,2018-08-20,10.1304,9.6377,10.2081,9.5505,675185.06
288,2018-08-21,9.6377,9.7399,9.8499,9.3526,467018.57
289,2018-08-22,9.7396,9.5888,10.25,9.1803,933905.05
290,2018-08-23,9.5105,9.7587,9.7881,9.3201,652574.85
291,2018-08-24,9.7475,10.2038,10.2313,9.55,782216.94
292,2018-08-25,10.2037,10.1058,10.3,9.9115,679508.1
293,2018-08-26,10.0997,10.2158,10.2578,9.7298,743828.68
294,2018-08-27,10.2082,11.1888,11.3135,10.1023,1520413.76
295,2018-08-28,11.169,11.5188,11.5489,10.76,1547932.24
296,2018-08-29,11.5188,11.1888,11.5188,10.7,1152277.38
297,2018-08-30,11.1547,10.7899,11.1999,10.3501,754752.58
298,2018-08-31,10.7899,10.9899,10.9935,10.5548,823324.38
299,2018-09-01,10.9897,11.48,11.57,10.9436,1044220.23
300,2018-09-02,11.48,11.3684,11.5043,11.07,708884.77
301,2018-09-03,11.366,11.3294,11.48,11.046,641282.32
302,2018-09-04,11.3299,11.4217,11.4494,11.2106,630068.09
303,2018-09-05,11.4399,9.9664,11.5886,9.9,1179038.29
304,2018-09-06,9.9978,10.2888,10.382,9.5349,861725.78
305,2018-09-07,10.2699,9.9401,10.2994,9.63,543939.79
306,2018-09-08,9.948,9.5224,10.1497,9.2715,591172.18
307,2018-09-09,9.511,9.5399,9.7678,9.1535,576769.81
308,2018-09-10,9.4999,9.508,9.7381,9.25,410304.23
309,2018-09-11,9.5078,9.3688,9.6,9.1013,776611.24
310,2018-09-12,9.3796,9.2081,9.4822,9.01,717494.09
311,2018-09-13,9.2081,9.5911,9.7146,9.1994,1020417.71
312,2018-09-14,9.5911,9.9268,10.0997,9.4809,1066223.53
313,2018-09-15,9.8842,10.0999,10.242,9.84,1111177.17
314,2018-09-16,10.0626,9.9399,10.1381,9.7,796456.32
315,2018-09-17,9.9281,9.3626,10.0321,9.2542,861322.4
316,2018-09-18,9.3626,9.5599,9.6533,9.22,893224.31
317,2018-09-19,9.531,9.6399,9.7997,9.231,980606.47
318,2018-09-20,9.6204,10.0388,10.08,9.5682,1120353.35
319,2018-09-21,10.0126,10.48,10.48,9.9091,1435072.62
320,2018-09-22,10.4761,10.2911,10.6,9.985,856764.16
321,2018-09-23,10.2534,10.2907,10.4258,10.1025,861934.49
322,2018-09-24,10.3,10.0588,10.3599,9.9082,717884.93
323,2018-09-25,10.0295,9.8745,10.0583,9.3612,670520.95
324,2018-09-26,9.8498,9.712,9.9417,9.5514,664048.34
325,2018-09-27,9.7286,10.0599,10.1118,9.6364,1097707.95
326,2018-09-28,10.0599,9.9911,10.28,9.8049,1023374.46
327,2018-09-29,9.9607,10.0118,10.0773,9.72,1033613.12
328,2018-09-30,10.0,10.0172,10.0761,9.8203,1008085.64
329,2018-10-01,10.0172,9.9811,10.0761,9.85,948775.1
330,2018-10-02,9.9811,10.3711,10.69,9.85,1656057.34
331,2018-10-03,10.3,10.3136,10.49,10.0103,1515533.08
332,2018-10-04,10.2851,10.2982,10.4393,10.201,1396583.15
333,2018-10-05,10.2735,10.6756,10.77,10.227,1625888.5
334,2018-10-06,10.6622,10.4289,10.75,10.3232,1222752.32
335,2018-10-07,10.4085,10.5852,10.6,10.2602,1287321.5
336,2018-10-08,10.5852,10.5911,10.6929,10.4938,1241326.98
337,2018-10-09,10.5909,10.4113,10.6297,10.27,1061689.04
338,2018-10-10,10.4113,10.3614,10.4351,10.22,1024931.25
339,2018-10-11,10.3877,9.3599,10.3991,9.22,1016540.93
340,2018-10-12,9.3618,9.5551,9.7497,9.2471,1040252.28
341,2018-10-13,9.5501,9.681,9.7299,9.5227,1060777.94
342,2018-10-14,9.67,9.5895,9.8,9.5101,963458.08
343,2018-10-15,9.5883,10.5655,11.0,9.5106,2340805.31
344,2018-10-16,10.5509,10.2771,10.571,10.1061,1279998.81
345,2018-10-17,10.2643,10.2338,10.35,10.09,1403015.56
346,2018-10-18,10.2338,9.922,10.2856,9.81,1262694.44
347,2018-10-19,9.922,9.9001,9.9797,9.83,1105829.66
348,2018-10-20,9.9134,9.9365,9.997,9.822,1168946.63
349,2018-10-21,9.9231,9.9311,10.0272,9.87,1194348.93
350,2018-10-22,9.9123,9.8932,9.98,9.81,1037552.21
351,2018-10-23,9.8801,9.9298,10.0788,9.8099,1217218.93
352,2018-10-24,9.9209,9.8837,9.99,9.8555,1041867.67
353,2018-10-25,9.8816,9.8056,9.925,9.7502,1005134.42
354,2018-10-26,9.805,9.8296,9.9121,9.75,1023388.17
355,2018-10-27,9.8297,9.7331,9.8347,9.6972,854497.86
356,2018-10-28,9.7285,9.7207,9.7638,9.6022,838913.92
357,2018-10-29,9.7207,9.445,9.7317,9.3748,788866.57
358,2018-10-30,9.4516,9.4521,9.5386,9.4003,719748.66
359,2018-10-31,9.4513,9.4807,9.5546,9.2811,707061.59
360,2018-11-01,9.4837,9.6192,9.66,9.4303,791111.48
361,2018-11-02,9.6106,9.6421,9.7192,9.5467,850927.5
362,2018-11-03,9.6607,9.5889,9.744,9.4888,812589.61
363,2018-11-04,9.588,9.819,9.8974,9.5,934579.3
364,2018-11-05,9.8084,9.7333,9.8294,9.6603,836650.91
365,2018-11-06,9.7509,9.881,9.8891,9.6703,887223.82
366,2018-11-07,9.8718,9.897,9.9776,9.81,865071.56
367,2018-11-08,9.897,9.686,9.9268,9.6503,798983.44
368,2018-11-09,9.6868,9.6141,9.7497,9.5169,735975.45
369,2018-11-10,9.6132,9.5898,9.6896,9.5672,782308.04
370,2018-11-11,9.5898,9.5611,9.621,9.35,755404.21
371,2018-11-12,9.5586,9.4862,9.5891,9.331,723363.63
372,2018-11-13,9.4862,9.3936,9.5891,9.3602,658735.46
373,2018-11-14,9.387,8.6811,9.4453,8.3359,672611.06
374,2018-11-15,8.6896,8.3793,8.7342,7.8,822045.1
375,2018-11-16,8.3793,8.01,8.4049,7.8,901842.25
376,2018-11-17,8.0097,7.8494,8.0192,7.6846,752867.47
377,2018-11-18,7.8493,8.0832,8.166,7.8301,604839.75
378,2018-11-19,8.0833,6.6844,8.0918,6.6453,1052222.08
379,2018-11-20,6.704,5.92,6.905,5.612,1624846.64
380,2018-11-21,5.9419,6.2894,6.323,5.6502,842731.41
381,2018-11-22,6.2896,5.77,6.3727,5.7172,630372.07
382,2018-11-23,5.7755,5.6611,5.8396,5.45,598556.9
383,2018-11-24,5.6525,5.193,5.8055,4.7632,917700.21
384,2018-11-25,5.199,5.2873,5.38,4.532,1003892.67
385,2018-11-26,5.28,5.0631,5.4,4.7568,852519.37
386,2018-11-27,5.063,4.984,5.063,4.7045,701759.11
387,2018-11-28,4.984,5.3499,5.4603,4.984,1144816.8
388,2018-11-29,5.3498,5.3805,5.6344,5.1243,1018322.99
389,2018-11-30,5.3902,5.115,5.448,4.9534,709284.02
390,2018-12-01,5.1122,5.2899,5.4006,5.0072,925388.42
391,2018-12-02,5.2787,5.2888,5.4357,5.205,853331.61
392,2018-12-03,5.2831,5.1266,5.2956,5.01,673983.38
393,2018-12-04,5.1294,5.902,6.3649,5.0856,2238490.16
394,2018-12-05,5.902,6.0727,6.62,5.7225,4208247.78
395,2018-12-06,6.0689,4.9023,6.109,4.85,3033034.77
396,2018-12-07,4.8977,4.516,4.9997,4.12,2250208.53
397,2018-12-08,4.5118,4.6361,4.8009,4.3001,1260790.7
398,2018-12-09,4.628,4.7693,5.0003,4.5167,1505537.64
399,2018-12-10,4.7693,4.6276,4.9398,4.4698,928495.85
400,2018-12-11,4.6297,4.8973,4.9295,4.5,1232098.43
401,2018-12-12,4.8936,4.9815,5.15,4.739,1196552.29
402,2018-12-13,4.982,4.6384,4.9933,4.5563,1003196.18
