,date,open,close,high,low,volume
212,2018-12-26,2.4816,2.5469,2.65,2.4346,12207452.34
213,2018-12-27,2.545,2.2656,2.574,2.2284,11267218.09
214,2018-12-28,2.264,2.5994,2.6591,2.2137,12546394.72
215,2018-12-29,2.6011,2.5523,2.739,2.5157,10073149.95
216,2018-12-30,2.549,2.6349,2.6588,2.4501,8126555.41
217,2018-12-31,2.634,2.5326,2.6431,2.4323,8487571.3
218,2019-01-01,2.5345,2.6184,2.6345,2.4883,5425315.83
219,2019-01-02,2.6185,2.8197,2.8617,2.5877,7781422.0
220,2019-01-03,2.8186,2.6379,2.822,2.5709,7580722.29
221,2019-01-04,2.6361,2.6744,2.7271,2.544,6887348.65
222,2019-01-05,2.6749,2.651,2.7435,2.6301,5805230.91
223,2019-01-06,2.6518,2.8092,2.8626,2.6,7195395.47
224,2019-01-07,2.8104,2.7336,2.8304,2.6821,7269951.57
225,2019-01-08,2.733,2.743,2.8349,2.6809,6452192.39
226,2019-01-09,2.7433,2.86,2.92,2.7261,7243272.67
227,2019-01-10,2.8624,2.3691,2.9474,2.274,15447628.34
228,2019-01-11,2.3692,2.3627,2.4156,2.2801,9119469.05
229,2019-01-12,2.3614,2.3768,2.4178,2.3411,5316331.97
230,2019-01-13,2.3766,2.2092,2.3899,2.1762,5711834.54
231,2019-01-14,2.2095,2.4256,2.4599,2.2044,6215914.95
232,2019-01-15,2.426,2.3496,2.4461,2.3037,6820880.36
233,2019-01-16,2.3475,2.4027,2.436,2.3313,5392886.82
234,2019-01-17,2.4035,2.4718,2.496,2.3262,6827598.9
235,2019-01-18,2.4729,2.4296,2.4848,2.38,5451727.31
236,2019-01-19,2.4296,2.444,2.5085,2.409,4397104.68
237,2019-01-20,2.4432,2.3266,2.47,2.2484,6718840.17
238,2019-01-21,2.3279,2.3223,2.4027,2.293,4909058.38
239,2019-01-22,2.3226,2.4276,2.4948,2.2583,6368766.91
240,2019-01-23,2.4275,2.4188,2.462,2.3851,4011152.74
241,2019-01-24,2.4188,2.4343,2.4509,2.3849,3593242.18
242,2019-01-25,2.4344,2.4285,2.4626,2.4016,3241042.53
243,2019-01-26,2.4278,2.4065,2.4745,2.3976,2440321.11
244,2019-01-27,2.4048,2.3522,2.438,2.31,3924251.55
245,2019-01-28,2.3521,2.2267,2.3614,2.15,5569150.25
246,2019-01-29,2.2266,2.2561,2.307,2.1791,3335084.4
247,2019-01-30,2.2562,2.3262,2.3453,2.2233,2763718.76
248,2019-01-31,2.3267,2.3089,2.3641,2.2769,3052511.71
249,2019-02-01,2.31,2.3263,2.3547,2.276,2678028.02
250,2019-02-02,2.3258,2.4389,2.455,2.314,2561851.19
251,2019-02-03,2.4389,2.3707,2.4469,2.34,3256628.04
252,2019-02-04,2.3701,2.3973,2.4359,2.3454,2674770.63
