2020-05-30 16:25:43,BTCUSDT,Sell,1,9524.33,0.930000000000291
2020-05-30 16:25:44,BTCUSDT,Sell,1,9523.65,1.1700000000000728
2020-05-30 16:25:57,BTCUSDT,Buy,1,9523.62,1.1700000000000728
2020-05-30 16:25:58,BTCUSDT,Sell,1,9523.54,1.0900000000001455
2020-05-30 16:26:00,BTCUSDT,Buy,1,9523.7,1.0900000000001455
2020-05-30 16:26:02,BTCUSDT,Sell,1,9523.71,1.0999999999985448
2020-05-30 16:26:03,BTCUSDT,Buy,1,9523.71,1.0999999999985448
2020-05-30 16:26:04,BTCUSDT,Buy,1,9523.46,1.0999999999985448
2020-05-30 16:26:05,BTCUSDT,Sell,1,9523.08,0.46999999999934516
2020-05-30 16:26:07,BTCUSDT,Buy,1,9523.31,0.46999999999934516
2020-05-30 16:26:08,BTCUSDT,Sell,1,9523.24,0.25
2020-05-30 16:26:09,BTCUSDT,Sell,1,9523.24,0.18000000000029104
2020-05-30 16:26:10,BTCUSDT,Buy,1,9523.21,0.18000000000029104
2020-05-30 16:26:11,BTCUSDT,Sell,1,9522.0,-1.0299999999988358
2020-05-30 16:26:14,BTCUSDT,Buy,1,9522.02,-1.0299999999988358
2020-05-30 16:26:15,BTCUSDT,Buy,1,9522.21,-1.0299999999988358
2020-05-30 16:26:16,BTCUSDT,Buy,1,9522.21,-1.0299999999988358
2020-05-30 16:26:18,BTCUSDT,Sell,1,9522.0,-1.0499999999992724
2020-05-30 16:26:19,BTCUSDT,Sell,1,9522.01,-1.249999999998181
2020-05-30 16:26:20,BTCUSDT,Buy,1,9523.0,-1.249999999998181
2020-05-30 16:26:21,BTCUSDT,Buy,1,9523.01,-1.249999999998181
2020-05-30 16:26:24,BTCUSDT,Sell,1,9523.01,-0.4499999999970896
2020-05-30 16:26:25,BTCUSDT,Sell,1,9523.0,-0.4499999999970896
2020-05-30 16:26:26,BTCUSDT,Sell,1,9523.0,-0.4599999999973079
2020-05-30 16:26:29,BTCUSDT,Buy,1,9522.72,-0.4599999999973079
2020-05-30 16:26:32,BTCUSDT,Sell,1,9522.38,-0.7999999999974534
2020-05-30 16:26:37,BTCUSDT,Buy,1,9521.51,-0.7999999999974534
2020-05-30 16:26:38,BTCUSDT,Buy,1,9521.05,-0.7999999999974534
2020-05-30 16:26:39,BTCUSDT,Buy,1,9521.05,-0.7999999999974534
2020-05-30 16:26:42,BTCUSDT,Buy,1,9524.57,-0.7999999999974534
2020-05-30 16:26:43,BTCUSDT,Sell,1,9523.96,1.6500000000014552
2020-05-30 16:26:45,BTCUSDT,Sell,1,9523.0,3.600000000002183
2020-05-30 16:26:46,BTCUSDT,Sell,1,9522.57,5.120000000002619
2020-05-30 16:26:47,BTCUSDT,Buy,1,9523.29,5.120000000002619
2020-05-30 16:26:48,BTCUSDT,Sell,1,9522.6,3.150000000003274
2020-05-30 16:26:50,BTCUSDT,Buy,1,9522.95,3.150000000003274
2020-05-30 16:26:51,BTCUSDT,Buy,1,9523.04,3.150000000003274
2020-05-30 16:26:52,BTCUSDT,Sell,1,9522.83,2.6900000000023283
2020-05-30 16:26:53,BTCUSDT,Buy,1,9522.97,2.6900000000023283
2020-05-30 16:26:55,BTCUSDT,Buy,1,9523.0,2.6900000000023283
2020-05-30 16:26:56,BTCUSDT,Buy,1,9523.0,2.6900000000023283
2020-05-30 16:26:59,BTCUSDT,Sell,1,9523.0,2.7400000000016007
2020-05-30 16:27:00,BTCUSDT,Sell,1,9523.01,2.710000000000946
2020-05-30 16:27:01,BTCUSDT,Buy,1,9523.0,2.710000000000946
2020-05-30 16:27:02,BTCUSDT,Sell,1,9523.0,2.7400000000016007
2020-05-30 16:27:04,BTCUSDT,Buy,1,9523.01,2.7400000000016007
2020-05-30 16:27:05,BTCUSDT,Sell,1,9523.01,2.750000000001819
2020-05-30 16:27:07,BTCUSDT,Sell,1,9522.21,1.9600000000009459
2020-05-30 16:27:08,BTCUSDT,Sell,1,9521.87,0.8300000000017462
2020-05-30 16:27:09,BTCUSDT,Buy,1,9520.01,0.8300000000017462
2020-05-30 16:27:10,BTCUSDT,Buy,1,9520.01,0.8300000000017462
2020-05-30 16:27:11,BTCUSDT,Buy,1,9520.0,0.8300000000017462
2020-05-30 16:27:14,BTCUSDT,Sell,1,9520.01,-2.1699999999982538
2020-05-30 16:27:15,BTCUSDT,Buy,1,9520.0,-2.1699999999982538
2020-05-30 16:27:16,BTCUSDT,Buy,1,9520.0,-2.1699999999982538
2020-05-30 16:27:23,BTCUSDT,Sell,1,9521.88,-0.2999999999992724
2020-05-30 16:27:24,BTCUSDT,Sell,1,9521.1,0.7900000000008731
2020-05-30 16:27:26,BTCUSDT,Sell,1,9520.16,0.9500000000007276
2020-05-30 16:27:27,BTCUSDT,Sell,1,9520.31,1.2600000000002183
2020-05-30 16:27:28,BTCUSDT,Sell,1,9519.72,0.9799999999995634
2020-05-30 16:27:34,BTCUSDT,Buy,1,9519.6,0.9799999999995634
2020-05-30 16:27:36,BTCUSDT,Buy,1,9519.86,0.9799999999995634
2020-05-30 16:27:37,BTCUSDT,Buy,1,9519.53,0.9799999999995634
2020-05-30 16:27:39,BTCUSDT,Sell,1,9519.53,0.9099999999998545
